wallet,score,wins,losses,samples,winrate,wlb,seen,last_seen_ts,last_seen_utc,blue_txs,beluga_txs,whale_score
G8S1Y6nWKhHSyyJiYeVm7HoZKtzbdFRiQeuK27P4zMsP,-22,1,7,8,0.125,0.02241690886329618,11,1767507542,2026-01-04T06:19:02,0,0,0.0
FKLk9M983cwzGQgmmhgKJzmyt6tMetGYYVUuPZzYajTL,-22,1,7,8,0.125,0.02241690886329618,9,1767506456,2026-01-04T06:00:56,0,0,0.0
3pTYrhPtRqtwcu1AV9DBeCNwMp2fVPtwGR7exLsrkTjF,-22,1,7,8,0.125,0.02241690886329618,10,1767505885,2026-01-04T05:51:25,0,0,0.0
5yTRF9QJV7fxiaKkmzN9oKAAtUAEowbpfBk6xfC6yCkR,-22,1,7,8,0.125,0.02241690886329618,40,1767563721,2026-01-04T21:55:21,0,0,0.0
Epw4GB7nxxhbhhwpZksVNh9HGRaJLz9U2QYHFyNSHEXK,-22,1,7,8,0.125,0.02241690886329618,11,1767507479,2026-01-04T06:17:59,0,0,0.0
BZcbdRGw13kES4rE5uLHamj9xFzazv4MFd7humvYcR7E,-22,1,7,8,0.125,0.02241690886329618,10,1767505885,2026-01-04T05:51:25,0,0,0.0
HUg1XNBfdJbFDLEaMBmc2VWf6SCrBkFe11E83ktXXz3f,-22,1,7,8,0.125,0.02241690886329618,26,1767562806,2026-01-04T21:40:06,0,0,0.0
8MZnaTf52Sdufa4d2WKhDChvLQdtsPtkN8bdYVcznJEj,-22,1,7,8,0.125,0.02241690886329618,11,1767507542,2026-01-04T06:19:02,0,0,0.0
7GbNVPmj5dRZ7DpoAzpidH9EjcPE2Q9iz3cBfBSgbwJp,-22,1,7,8,0.125,0.02241690886329618,10,1767507542,2026-01-04T06:19:02,0,0,0.0
EqK3ZmQKAVe2cxyw81QAYfR2pB4dXLPCNPbX6xWmJfFt,-22,1,7,8,0.125,0.02241690886329618,11,1767541161,2026-01-04T15:39:21,0,0,0.0
571k38hpwJchXuZPjCEgViAjWGSJUCuvRBoBhxEQ7q4g,-22,1,7,8,0.125,0.02241690886329618,9,1767503621,2026-01-04T05:13:41,0,0,0.0
E23GTj4i1Ty29344U3HY4YDUGJ9xCPAottrnBjgP3xDh,-22,1,7,8,0.125,0.02241690886329618,12,1767505252,2026-01-04T05:40:52,0,0,0.0
5ydFQvVvx1ioJdZ8oFvi15v6bZ4o5P4SkLD6tWWNfh9A,-22,1,7,8,0.125,0.02241690886329618,10,1767496412,2026-01-04T03:13:32,0,0,0.0
FWiSUnesXX8aYSiKfiFN4uScAtiHVW6MHv4wcgmXRbR7,-22,1,7,8,0.125,0.02241690886329618,11,1767544375,2026-01-04T16:32:55,0,0,0.0
EpJqjdsHn5HVjZs8BEYGwbsCdrnQ2aVnsCts2NKtD6qa,-22,1,7,8,0.125,0.02241690886329618,28,1767543853,2026-01-04T16:24:13,0,1,0.0
9kHuvcPWoNDtkoxWFSSwvFCWdkBBjsbHAnpzyxmKAVqS,-22,1,7,8,0.125,0.02241690886329618,11,1767507542,2026-01-04T06:19:02,0,0,0.0
GvKYv2K65hPY1sQeakdTATYgYwMjtM9zbonHC6sno5uY,-22,1,7,8,0.125,0.02241690886329618,62,1767563353,2026-01-04T21:49:13,0,0,0.0
2cyhXkDU8h59UmCimUJW1uPk8oHsZoyUbyB7XuVEmXry,-22,1,7,8,0.125,0.02241690886329618,9,1767507986,2026-01-04T06:26:26,0,0,0.0
AsuTqVKzceHzE12JHRuQQGWB9QzHwVQ7GkNFFHTDP4AG,-22,1,7,8,0.125,0.02241690886329618,11,1767562285,2026-01-04T21:31:25,0,0,0.0
6bwRPSYtuiRtGV1ARMcMoVUZxbdrEJEx4baL8ws29g4J,-22,1,7,8,0.125,0.02241690886329618,18,1767541959,2026-01-04T15:52:39,0,0,0.0
8R7BTVsvx691NQuBvv4yt7JUSwJM3yW2cVPWVkfAWRrv,-22,1,7,8,0.125,0.02241690886329618,10,1767536290,2026-01-04T14:18:10,0,0,0.0
8mpEMeoVeVpsUW84KGPb9EoCoJp32TdGFKSqTy8jK53V,-22,1,7,8,0.125,0.02241690886329618,10,1767507542,2026-01-04T06:19:02,0,0,0.0
7cUn7c7qYQaUUqvshUVGiAUegp8BTy879mVoquHajjmC,-22,1,7,8,0.125,0.02241690886329618,9,1767507350,2026-01-04T06:15:50,0,0,0.0
CV7Y3jp7jhmC7KeKFaUbfsx9FJ1etNvjjYe1babMT8AP,-22,1,7,8,0.125,0.02241690886329618,10,1767563312,2026-01-04T21:48:32,0,0,0.0
8wAMP32sdHonUGTNazLkErbWMybj3jQcDFxwxJmBeb7E,-22,1,7,8,0.125,0.02241690886329618,24,1767543860,2026-01-04T16:24:20,0,0,0.0
2b28TjQPwYjMp75sCHyVaCgCvwAdD15uC9G9uzQRYWjo,-22,1,7,8,0.125,0.02241690886329618,15,1767505630,2026-01-04T05:47:10,0,0,0.0
559k8RW9xY3LhLx5nMdwXjnJUqUFUWJHDt8PChtVZfAH,-22,1,7,8,0.125,0.02241690886329618,8,1767508606,2026-01-04T06:36:46,0,0,0.0
DPtomKFhkrjVAPG3aUZfn1nXRxqpUxvyeEwPKeAKjMYy,-22,1,7,8,0.125,0.02241690886329618,18,1767541959,2026-01-04T15:52:39,0,0,0.0
DxkaCaamjBjmGAZhKBSAH3uxNuFcmQ79XXPuxR4oD6yq,-22,1,7,8,0.125,0.02241690886329618,10,1767507479,2026-01-04T06:17:59,0,0,0.0
5xjJWYFHhaZFCtm78d3LCRby4fXugCLy8co8hup4Uqzy,-22,1,8,9,0.1111111111111111,0.019890371327130518,57,1767563343,2026-01-04T21:49:03,0,0,0.0
GAYeu4sM42VJANeJBJ4ckKyGD2gBcmrjMEtwwCe1yGBh,-24,8,18,26,0.3076923076923077,0.1650112093979267,114,1767563323,2026-01-04T21:48:43,0,0,0.0
BggnH7CGFp4XaWcYaxEt25rBAa2r7vnZ5NLQhXbk142Q,-24,8,19,27,0.2962962962962963,0.15852853317647564,67,1767563027,2026-01-04T21:43:47,0,0,0.0
GoGwzcrERJPqEu1bQ1EL3Xfwr4ZqLBPvDgKZhnC4goq6,-24,6,15,21,0.2857142857142857,0.138136757456282,22,1767508798,2026-01-04T06:39:58,0,0,0.0
7vq3nJM9C8wbNRAmoME231T7ryKVCCmA5SVH8AiKbGcB,-24,5,14,19,0.2631578947368421,0.11806238339540162,100,1767562204,2026-01-04T21:30:04,0,0,0.0
7wwdxbuj9DZi4cxE1FRWTAU61JUMphPB5mgkJwQ4xXEi,-24,4,12,16,0.25,0.10181901984237347,23,1767508798,2026-01-04T06:39:58,0,0,0.0
Ed7wq3C9YGz693Y66MtpMJtFT8hYWNtBLT7UDde6n9Yn,-24,4,12,16,0.25,0.10181901984237347,26,1767531739,2026-01-04T13:02:19,0,0,0.0
87TSvpC9CGmSnvsgNFJxZ1nqo9cgn9a3VnY8YhADxquV,-24,4,12,16,0.25,0.10181901984237347,23,1767522874,2026-01-04T10:34:34,0,0,0.0
4qbJ8ogMEAUX1VPdTdKQjsA7XRcmfW8m2LzWdYVqtXcT,-24,4,12,16,0.25,0.10181901984237347,22,1767508606,2026-01-04T06:36:46,0,0,0.0
58a1C2XCj4YCKZ8rYJ7tWR9NdWceEcYPLSLvGN3MMBMy,-24,4,12,16,0.25,0.10181901984237347,41,1767544413,2026-01-04T16:33:33,0,0,0.0
FqEQFgzBhFawwePCyMQsqKjjwW54s1NsizA1WjGhWhQe,-24,4,12,16,0.25,0.10181901984237347,19,1767559546,2026-01-04T20:45:46,0,0,0.0
D54zBw3tejbNSEF7FTRWWiKWWQSjWBRP2MV4NmB91xDK,-24,3,11,14,0.21428571428571427,0.07571248336916371,54,1767563744,2026-01-04T21:55:44,0,0,0.0
61LCcRL6V29ypzNqWqgh8HykbWtiEefv1NAXZCaUCHUB,-24,2,9,11,0.18181818181818182,0.05136660067100062,14,1767507986,2026-01-04T06:26:26,0,0,0.0
6X1HYZitT1gJKSqYHPagHsg4qtUNFi9EUErcpBfXqDFS,-24,2,9,11,0.18181818181818182,0.05136660067100062,29,1767544432,2026-01-04T16:33:52,0,0,0.0
7dn7QBLNRY25sm24h7UU4RnttjuTqQrR5mVodxUfaq38,-24,2,9,11,0.18181818181818182,0.05136660067100062,14,1767508638,2026-01-04T06:37:18,0,0,0.0
69DhEFx85stwVt4Yuvw2aL5VHPZEKZoJqcVV1z26UtbG,-24,2,9,11,0.18181818181818182,0.05136660067100062,30,1767544432,2026-01-04T16:33:52,0,0,0.0
6WSBx2RuaUwn589cgsnCFDUagCideStYfeExviWwj7Wu,-24,2,9,11,0.18181818181818182,0.05136660067100062,11,1767505630,2026-01-04T05:47:10,0,0,0.0
HCw2vVB67AeX8TTKdNK4mUAdruFCataqEsgj6hDigxcW,-24,2,9,11,0.18181818181818182,0.05136660067100062,28,1767544432,2026-01-04T16:33:52,0,0,0.0
J1oJHoN6udSi1MQjF918QUZ1MBnunna8swSVr1vGSLm2,-24,2,9,11,0.18181818181818182,0.05136660067100062,15,1767507542,2026-01-04T06:19:02,0,0,0.0
9fxD8hi515m1qSXbikxbh4Br9LmrsrGeH6Rf3uN6qKS6,-24,2,9,11,0.18181818181818182,0.05136660067100062,15,1767561998,2026-01-04T21:26:38,0,0,0.0
KPEF3xjDBQjdbt32n91KsEQWoL6QQRwN6sWtxdikDJR,-24,2,9,11,0.18181818181818182,0.05136660067100062,335,1767543367,2026-01-04T16:16:07,0,0,0.0
9nHkJPoPwKdwDWNt3HdC753R1WjyBcuXLg5HQsxZtMiv,-24,2,9,11,0.18181818181818182,0.05136660067100062,14,1767506519,2026-01-04T06:01:59,0,0,0.0
BqDGhgTgsp21vVazYU8LnJ99ivHqN3ayEajqFWUCJeak,-24,2,9,11,0.18181818181818182,0.05136660067100062,17,1767559676,2026-01-04T20:47:56,0,0,0.0
BQYszts87KBoEy61Jjwvm75A7WCDHs7gCo1HBQYQZJ78,-24,2,9,11,0.18181818181818182,0.05136660067100062,14,1767508798,2026-01-04T06:39:58,0,0,0.0
DqD9b5LZK8RRXkfXQNF97e6HTcfZ8XsYNdAN2kNdGNty,-24,2,9,11,0.18181818181818182,0.05136660067100062,14,1767506519,2026-01-04T06:01:59,0,0,0.0
D3PXVgujmryhkRtxaPZecADgyFuaFFkwDgZcW43eB17n,-24,2,9,11,0.18181818181818182,0.05136660067100062,59,1767546972,2026-01-04T17:16:12,0,0,0.0
874P3uwaBWs7ooaHH6nLupwQgMZKrGt3rwKhDSamDTzJ,-24,2,9,11,0.18181818181818182,0.05136660067100062,12,1767507986,2026-01-04T06:26:26,0,0,0.0
GuzyBv62fWKtxV6BSB8FUVH5yJTa749AR1yjz4FiN9pT,-24,2,9,11,0.18181818181818182,0.05136660067100062,16,1767508767,2026-01-04T06:39:27,0,0,0.0
D8UsXGUrAAPAXbjQmH1ugcbCUyHHqCxjmvccpP7oUAxD,-24,2,9,11,0.18181818181818182,0.05136660067100062,18,1767522620,2026-01-04T10:30:20,0,0,0.0
GgNSsDXrPrmXdzzYujGuh7Fok8tK98gG1xGCYQDU8bzr,-24,2,9,11,0.18181818181818182,0.05136660067100062,29,1767543846,2026-01-04T16:24:06,0,0,0.0
8gPgjcgidXXrrSJu7qpbgg9V9j9Qf48XQxFyG9KxJrKt,-24,2,9,11,0.18181818181818182,0.05136660067100062,25,1767563680,2026-01-04T21:54:40,0,0,0.0
DXoKDpdyZGN4Mn6GS3Lk2cGZxLuJb85FTVE3nEHSpjhi,-24,2,9,11,0.18181818181818182,0.05136660067100062,40,1767561677,2026-01-04T21:21:17,0,0,0.0
8QS11pBi5e8KMJU7PJsdqc3aBJr2kPnsc2mizmWLTbqd,-24,2,9,11,0.18181818181818182,0.05136660067100062,15,1767508670,2026-01-04T06:37:50,0,0,0.0
AAuB5mbLV9KWDixYKbEGfJgyn265t2ttXCAcSZotuakr,-24,2,9,11,0.18181818181818182,0.05136660067100062,18,1767538919,2026-01-04T15:01:59,0,0,0.0
7xyGxrKre7uHCW62k2ok6xi8NRWUrZtfpVDFhyHs3Z5P,-24,1,8,9,0.1111111111111111,0.019890371327130518,46,1767562674,2026-01-04T21:37:54,0,1,0.0
FtYVTDg91FcCMWcuArZa6mKxzKRyaEffQ2LexRXuXqSn,-24,1,8,9,0.1111111111111111,0.019890371327130518,15,1767562254,2026-01-04T21:30:54,0,0,0.0
HavgNcyMwQyqfLBZbtEc9SQVnP88ien6QDii5WSsHjoG,-24,1,8,9,0.1111111111111111,0.019890371327130518,45,1767562674,2026-01-04T21:37:54,0,1,0.0
8toscqsgju6GU7K9aKZKaQBXjD8qds4nUajPNMGG9Z7v,-26,5,14,19,0.2631578947368421,0.11806238339540162,41,1767562546,2026-01-04T21:35:46,0,0,0.0
Gws2kEwVJSosXXLrtSv9zq4PC6xAoL3JYAd8mM6yajMi,-26,5,14,19,0.2631578947368421,0.11806238339540162,24,1767508927,2026-01-04T06:42:07,0,0,0.0
AJ8Gc1cYzDQmQVyWFnHyJAKV5QK5ysz5ML9NuK3xvJRt,-26,4,13,17,0.23529411764705882,0.09554889071675943,142,1767563706,2026-01-04T21:55:06,0,0,0.0
EowQHF7nxLJmJSMsJeWVcggb5rwBmLTEDcq993iCHqMq,-26,4,13,17,0.23529411764705882,0.09554889071675943,63,1767563636,2026-01-04T21:53:56,0,0,0.0
97xmhZa7Nzzkv1rDt4a7usGgacP2pG1DU75GP3D7vQri,-26,4,15,19,0.21052631578947367,0.08507538491591575,127,1767563721,2026-01-04T21:55:21,0,0,0.0
81XPafevDsRStf6ekstkJ6NiGi512pWfwWe9vCrDnf72,-26,3,11,14,0.21428571428571427,0.07571248336916371,20,1767497756,2026-01-04T03:35:56,0,0,0.0
2cdxK3fiRbzCWL9WzGpxpb6Qz2c69rnEc3mAP7jzTGm9,-26,3,11,14,0.21428571428571427,0.07571248336916371,31,1767563375,2026-01-04T21:49:35,0,0,0.0
4ZajuF8FST7vmuDjFysQUJrfymmFg14UuugQ4LSohS7b,-26,3,11,14,0.21428571428571427,0.07571248336916371,16,1767559700,2026-01-04T20:48:20,0,0,0.0
EJuwQVb67FPZgyc13atjNb9PJzCrTZr5WN9uuFfuBpAw,-26,3,11,14,0.21428571428571427,0.07571248336916371,16,1767507542,2026-01-04T06:19:02,0,0,0.0
5Yyw9y5KRTCDNLMSWPErkCcXdtctsqWBh4nM5vugv5p6,-26,3,11,14,0.21428571428571427,0.07571248336916371,21,1767546994,2026-01-04T17:16:34,0,0,0.0
8xFV8xDfm16Ev99iHf4ZK6oinLdGggY5Y6DospuAiWSJ,-26,3,11,14,0.21428571428571427,0.07571248336916371,17,1767531422,2026-01-04T12:57:02,0,0,0.0
9Ko19c4C3ALxh7iw8ZaryKSZEu4VVcCbouS8tPokD17o,-26,3,11,14,0.21428571428571427,0.07571248336916371,16,1767523471,2026-01-04T10:44:31,0,0,0.0
9QUL5ckxAe323SAcGpqb7iwshWtQUbq1pTNZTPwvJdkp,-26,3,11,14,0.21428571428571427,0.07571248336916371,34,1767541265,2026-01-04T15:41:05,0,0,0.0
7PYoR3nPHdSCCeVawxvvaFt8zc93s5wN2p2ySWwRb1YY,-26,3,11,14,0.21428571428571427,0.07571248336916371,31,1767563131,2026-01-04T21:45:31,0,0,0.0
7PM8kWDqoTPnZ3mUxeexyisKYyFT6N7NDHc8WByPNgtU,-26,3,11,14,0.21428571428571427,0.07571248336916371,18,1767508670,2026-01-04T06:37:50,0,0,0.0
BsFWngExY7Bh1jc6XCGXptjSCa4P1Wd2mrn2MTjxq5sZ,-26,3,11,14,0.21428571428571427,0.07571248336916371,28,1767538748,2026-01-04T14:59:08,0,0,0.0
9VeWPGsQMKaqzXj1q4wgRzeJgJnU4o2F8QU5uDkFiFAT,-26,3,11,14,0.21428571428571427,0.07571248336916371,19,1767508798,2026-01-04T06:39:58,0,0,0.0
EAqwGQMWouyY2fMZpNtiSzX1n8P9xBGzBXUFS42MChEK,-26,3,11,14,0.21428571428571427,0.07571248336916371,20,1767508606,2026-01-04T06:36:46,0,0,0.0
FhEoRUGYVT1r3TaiDcBH6nhkmhVoiG3tWDvsjbrjQzZ5,-26,3,12,15,0.2,0.07047420643610411,38,1767559483,2026-01-04T20:44:43,0,0,0.0
ERqQtvAZYxEFoiN89XvDu9mirmwjQ3fz4ZBmFKvQsUzk,-26,3,12,15,0.2,0.07047420643610411,39,1767559483,2026-01-04T20:44:43,0,0,0.0
DXXvJysfH29ni3MRwU7D3mi7CexKVgfUozSE5beBpP9q,-26,2,10,12,0.16666666666666666,0.046964147614822246,16,1767542176,2026-01-04T15:56:16,0,0,0.0
DYE9HAYcFX5o62cn8pKvhgNz1kueee6ex1TPNBY2BaC6,-26,2,10,12,0.16666666666666666,0.046964147614822246,34,1767541313,2026-01-04T15:41:53,0,0,0.0
FcPh62pXbVkZVgVKRTh12ErJYmhx2vJ4Y79soXQi8st,-26,1,8,9,0.1111111111111111,0.019890371327130518,9,1767506456,2026-01-04T06:00:56,0,0,0.0
G6w2meEdUtASAXEi9jSLj1PPPzdFt18LfhwMo1SnQVz2,-26,1,8,9,0.1111111111111111,0.019890371327130518,16,1767507542,2026-01-04T06:19:02,0,0,0.0
DKe2ec9Q4XMNAtQy5Atzm6MnpA7b8SxuqVrAac8R8SnT,-26,1,8,9,0.1111111111111111,0.019890371327130518,21,1767563543,2026-01-04T21:52:23,0,0,0.0
3KnTT7b6DBYU6Qen3SmMw7ePeXNovcST4CJqS3VuUet5,-26,1,8,9,0.1111111111111111,0.019890371327130518,9,1767507479,2026-01-04T06:17:59,0,0,0.0
5nShcXGrUyXX4YPsRQ7DE594UjQS7r3pjmLAuqYeXSEt,-26,1,8,9,0.1111111111111111,0.019890371327130518,11,1767507542,2026-01-04T06:19:02,0,0,0.0
4Jvgq7v2bSQmGyxBjJzMXx3ngfQDs4uC32K2ydNPhhos,-26,1,8,9,0.1111111111111111,0.019890371327130518,11,1767508638,2026-01-04T06:37:18,0,0,0.0
EjLFjrB5U6a651rpGpefp7kLvQ7WawkpwDgavSWXdDfu,-26,1,8,9,0.1111111111111111,0.019890371327130518,12,1767505252,2026-01-04T05:40:52,0,0,0.0
3nTUwNVvdN79TgaXtMnRP8gTKDymKHDnwB6upjy1tCfz,-26,1,8,9,0.1111111111111111,0.019890371327130518,122,1767563725,2026-01-04T21:55:25,0,5,0.0
8G6NhysngFmyr1getVu3PtA9n6jqfDrNtqmBW9gguhMF,-26,1,8,9,0.1111111111111111,0.019890371327130518,15,1767559599,2026-01-04T20:46:39,0,0,0.0
96YBELAnjQB877GhTg7w6faLjJVmtABeHnLBfdaN1BVb,-26,1,8,9,0.1111111111111111,0.019890371327130518,13,1767507542,2026-01-04T06:19:02,0,0,0.0
Hphyx7cycDPLhsc5B16AnHMsFfXTPpgqLNHvkPc4pQ8Q,-26,1,8,9,0.1111111111111111,0.019890371327130518,11,1767507479,2026-01-04T06:17:59,0,0,0.0
9QvzxBW36MDWRbHES7Q6aZpd8xqQcV5Rva8Hi9iN5g8K,-26,1,8,9,0.1111111111111111,0.019890371327130518,14,1767544934,2026-01-04T16:42:14,0,0,0.0
5eoUCdDnbhov5HDjHWy8ypYG3Di1BzJCfYgmyCrWgEYJ,-26,1,8,9,0.1111111111111111,0.019890371327130518,17,1767563552,2026-01-04T21:52:32,0,0,0.0
331vXaDiQKbqbZYt9fj88qzj2xxTWoiaa81LsUmQM5Sq,-26,1,8,9,0.1111111111111111,0.019890371327130518,12,1767507542,2026-01-04T06:19:02,0,0,0.0
25PuSE1RVeeau3XhVLY4Wrhu1D5osFf5DZkYqVqKHmDf,-26,1,8,9,0.1111111111111111,0.019890371327130518,47,1767562664,2026-01-04T21:37:44,0,0,0.0
FixyibVLz8x3GHBTt6s4cFw76fmnUvNXpHLx94agoDPx,-26,1,8,9,0.1111111111111111,0.019890371327130518,13,1767534134,2026-01-04T13:42:14,0,0,0.0
BeCuH27oGEuqWfLYVz8sprTUMXbUTd9uCi82y9ePB59s,-26,1,8,9,0.1111111111111111,0.019890371327130518,11,1767507479,2026-01-04T06:17:59,0,0,0.0
poLaKiNBvSj4MJguxUYKTHjYceR817KYxFdLC2yh5Sv,-26,1,8,9,0.1111111111111111,0.019890371327130518,64,1767562969,2026-01-04T21:42:49,0,0,0.0
AKbotzxy9zucSxH7CG5vSFx6DXKSoLVG2ZN3SRP1LXZ9,-26,1,8,9,0.1111111111111111,0.019890371327130518,36,1767546395,2026-01-04T17:06:35,1,1,0.0
24z6GKsQnj6PpHtzoHeX2ExZY4kHAMHY294LvQk99iv1,-26,1,8,9,0.1111111111111111,0.019890371327130518,12,1767505252,2026-01-04T05:40:52,0,0,0.0
Fcfsgp9uKU9xZBXN7CF673z2mzzWxWMJoXqKS8DZ9PzP,-26,1,8,9,0.1111111111111111,0.019890371327130518,13,1767498234,2026-01-04T03:43:54,0,0,0.0
BApsnxFL8UuFgiH67Vtad5fh6EHkiQtihQ5aZQ2o3uZW,-26,1,8,9,0.1111111111111111,0.019890371327130518,13,1767523409,2026-01-04T10:43:29,0,0,0.0
6hiuJKCncCC7aRhY6Wyw23Gp6DxEuKKQtc5pkeprQTTd,-26,1,8,9,0.1111111111111111,0.019890371327130518,11,1767523221,2026-01-04T10:40:21,0,0,0.0
5N6jH5DoXsa7rPCVRh5b4wjjzSKvHZwsUE1CFT5KCBzs,-26,1,8,9,0.1111111111111111,0.019890371327130518,11,1767505885,2026-01-04T05:51:25,0,0,0.0
67Nwfi9hgwqhxGoovT2JGLU67uxfomLwQAWncjXXzU6U,-26,1,8,9,0.1111111111111111,0.019890371327130518,12,1767507542,2026-01-04T06:19:02,0,0,0.0
EBCutETVvWaYJGzHZxJ8JASukSVkJg5NWckN4gpBCfrj,-26,1,8,9,0.1111111111111111,0.019890371327130518,9,1767507479,2026-01-04T06:17:59,0,0,0.0
6wSigDYZUeFzjWLx7YZPSD98phFkucqCrVdBaiJLD1mT,-26,1,8,9,0.1111111111111111,0.019890371327130518,12,1767505791,2026-01-04T05:49:51,0,0,0.0
BASbkevSxifNALVj4yp2hWFtj4REYuyDuv2pYs5eDU44,-26,1,8,9,0.1111111111111111,0.019890371327130518,10,1767508638,2026-01-04T06:37:18,0,0,0.0
2JDLRLmT1XFd4KsENPxDPopNJVh5L73rnhbjkBkxv5dt,-26,1,8,9,0.1111111111111111,0.019890371327130518,14,1767504168,2026-01-04T05:22:48,0,0,0.0
71sbYQqiRXEDT8gq9rnSSxJokU58bFMfdFbBHwWW1Hc7,-28,5,15,20,0.25,0.11186005278940306,95,1767563312,2026-01-04T21:48:32,0,0,0.0
J9wAGQmvcrUb4d4onXgPPH6s91ss9CVPJPaKHGmwwZr8,-28,5,16,21,0.23809523809523808,0.10627856389112264,118,1767563533,2026-01-04T21:52:13,0,0,0.0
9qnaKwxshUpZTLeD2pw6D34fYRNNseEHp2Fjqt9Ty8xm,-28,4,13,17,0.23529411764705882,0.09554889071675943,70,1767545159,2026-01-04T16:45:59,0,0,0.0
FVNWXVP42XfxiQ76HamiWJQjJppn4ZydfpiYhumLK2cr,-28,4,13,17,0.23529411764705882,0.09554889071675943,28,1767563720,2026-01-04T21:55:20,0,0,0.0
Dj5dYqxCB6L8wze5ZwvU35ySTHv6HhisxF1EYWDjkFM2,-28,3,12,15,0.2,0.07047420643610411,71,1767563724,2026-01-04T21:55:24,0,2,0.0
GfBYX6Hv8QPAkXPLzjjAGH9QP5o2odiREHF6aijMHjY2,-28,3,12,15,0.2,0.07047420643610411,119,1767563733,2026-01-04T21:55:33,0,0,0.0
Afqsgfrhzyt34mctE7tpejKpskH5QmGUj9iwgYYDzJd8,-28,3,12,15,0.2,0.07047420643610411,29,1767544815,2026-01-04T16:40:15,0,0,0.0
8LTv3F4tdncKnKmjmUsRJob4x8Wx5LLP6u3chp4DhPHy,-28,2,10,12,0.16666666666666666,0.046964147614822246,15,1767507479,2026-01-04T06:17:59,0,0,0.0
66NFjRzKFq9VemJj75ZX3tYGSRCsZHFRC1x7UptCGUqs,-28,2,10,12,0.16666666666666666,0.046964147614822246,16,1767507542,2026-01-04T06:19:02,0,0,0.0
FdSsHNEDDosMKrmeqbBz9BjhSdZnogcPtST444J2sS1k,-28,2,10,12,0.16666666666666666,0.046964147614822246,16,1767505630,2026-01-04T05:47:10,0,0,0.0
6X6yUYJWV411RkcNGSnmEWnnMs3uCP9UGaPN2vsMh2jk,-28,2,10,12,0.16666666666666666,0.046964147614822246,15,1767507986,2026-01-04T06:26:26,0,0,0.0
GN5uYdgAAKyq7ngiWSeXb5e2Re3pVXDsQiiSGeAp4yQ4,-28,2,10,12,0.16666666666666666,0.046964147614822246,18,1767545000,2026-01-04T16:43:20,0,0,0.0
5d5tVSbwLkx2uraKVAFzbH5oV2VthX8KzwM4uHzpYzsT,-28,2,10,12,0.16666666666666666,0.046964147614822246,16,1767507542,2026-01-04T06:19:02,0,0,0.0
FsCcQJkWUJLAPquxqNkkaJKniNUmMKDrkM7iuZik9856,-28,2,10,12,0.16666666666666666,0.046964147614822246,49,1767562632,2026-01-04T21:37:12,0,0,0.0
7Hn8ncSSRKKNnxbrs5mUjvuZBTUUJWDhJHxpGFotYumo,-28,2,10,12,0.16666666666666666,0.046964147614822246,15,1767506519,2026-01-04T06:01:59,0,0,0.0
vDeB19YPmAVAX8YG29BWbo1d6TDxAMCaYrbmzS9Ackt,-28,2,10,12,0.16666666666666666,0.046964147614822246,20,1767533112,2026-01-04T13:25:12,0,0,0.0
Eu6Vj9Ed5548aZPYG8UNMn7zzkKwcynry1wghhQXjRVY,-28,2,10,12,0.16666666666666666,0.046964147614822246,30,1767534192,2026-01-04T13:43:12,0,0,0.0
CngtyVTZkTuLyFRACjGJ2ULrVkgsAEPf7N9LJr3N4mWG,-28,2,10,12,0.16666666666666666,0.046964147614822246,17,1767562430,2026-01-04T21:33:50,0,0,0.0
7ZsPuGnRvjS8kjJNLp1MPN3EESCaxBaTdH4ddi2ZXtpx,-28,2,10,12,0.16666666666666666,0.046964147614822246,29,1767559793,2026-01-04T20:49:53,0,0,0.0
H44YHiwEpGyZLfDFaKSp5mcnp4RxHuKrSaGPxTmZFBZo,-28,2,10,12,0.16666666666666666,0.046964147614822246,18,1767508798,2026-01-04T06:39:58,0,0,0.0
CqxQJPBSk8KQgf2a49Rkhnp4Luu7M6NMgrkdXVzkv8QP,-28,2,10,12,0.16666666666666666,0.046964147614822246,14,1767505220,2026-01-04T05:40:20,0,0,0.0
9STNqhZthtnjJg5F5YgwYhsngUDUPM7eCmwLxkDFRWFC,-28,2,10,12,0.16666666666666666,0.046964147614822246,14,1767544857,2026-01-04T16:40:57,0,0,0.0
Guw4pDxJDs62BF89xaRZXubCLhtTEqSLVuxYtXDLFHye,-28,1,9,10,0.1,0.01787574951572113,24,1767562509,2026-01-04T21:35:09,0,3,0.0
CR9vq1Le8uJb6hhVB7WS4sjLwWbbnDMdn6CJqbjTGxgH,-28,1,9,10,0.1,0.01787574951572113,13,1767538272,2026-01-04T14:51:12,0,0,0.0
4y79jAn36ja7BrLcvN9fjbAKyPVmTJKzCtqPQRNFwCe3,-28,1,10,11,0.09090909090909091,0.016231752262825985,43,1767561609,2026-01-04T21:20:09,0,0,0.0
Dqk4xTyDrRA9tmUc3MhvHxY9oajXqXy44mE5KJbrMi1x,-30,7,18,25,0.28,0.14283673837381572,37,1767546935,2026-01-04T17:15:35,0,0,0.0
G5S18jhN4QvM8jjdsnKvKHxSTRKdrx5zooWHr6AukqiF,-30,5,15,20,0.25,0.11186005278940306,111,1767562557,2026-01-04T21:35:57,0,15,0.0
9ogeCJhwdQ3hLbhSqTterv5nWeetnu9Z2LxjWuN6krhq,-30,4,14,18,0.2222222222222222,0.09000781913382,31,1767563594,2026-01-04T21:53:14,2,3,0.0
